id,Probability_of_Exited
172092,0.49123938020035884
172093,0.06635285720930964
172094,0.3031859324344388
172095,0.07236931286254704
172096,0.3231137796849345
172097,0.11847912216229911
172098,0.09509802730164624
172099,0.0383817817354926
172100,0.22374101071188998
172101,0.5584018585185723
172102,0.030705571836373607
172103,0.19704368248339243
172104,0.2886617369378619
172105,0.0797063038741236
172106,0.44748577394229333
172107,0.4728487053577286
172108,0.31477457630604516
172109,0.3255310071321868
172110,0.07892944414093951
172111,0.24185647963925172
172112,0.15843786967835738
172113,0.4691371248970147
172114,0.20126304756737617
172115,0.0509752891910735
172116,0.1613626839942358
172117,0.019726011766317438
172118,0.2654566899477993
172119,0.045622426992549245
172120,0.05448228779685283
172121,0.6724429101306331
172122,0.07021673794030361
172123,0.10516101697406058
172124,0.03340696285244795
172125,0.05016573773186043
172126,0.37901180101260196
172127,0.07442541912408557
172128,0.40690463424746165
172129,0.058543967912039925
172130,0.2241217346811872
172131,0.15456165889426415
172132,0.14884772315048386
172133,0.42796255489443047
172134,0.025871347552042123
172135,0.6259199751158407
172136,0.16311504530522072
172137,0.2737110940696718
172138,0.29482499237604254
172139,0.040164841817489964
172140,0.08412738919721381
172141,0.5045039592546028
172142,0.11198227824020328
172143,0.14981507442637332
172144,0.030036851242738517
172145,0.06123669620667942
172146,0.4526440491623841
172147,0.1877011228958149
172148,0.5663170611946284
172149,0.09166408774566784
172150,0.06105281457442149
172151,0.6313385351686307
172152,0.02218673914620435
172153,0.051962535367677885
172154,0.5800977690555028
172155,0.1985719586733529
172156,0.08787021394236347
172157,0.0710143151572152
172158,0.3205170093673627
172159,0.25167878259679255
172160,0.36882385623964936
172161,0.31519089597230654
172162,0.1274778005763544
172163,0.0386460867149202
172164,0.5830229664861009
172165,0.2107965428039466
172166,0.03901020834453369
172167,0.18265600294672854
172168,0.1873493148641398
172169,0.022558358937943387
172170,0.11642780222661411
172171,0.5585404017132364
172172,0.03437947685735557
172173,0.04210101108898306
172174,0.3954574044117406
172175,0.3748088544537381
172176,0.05706878161461978
172177,0.06302531877813068
172178,0.11328913223859108
172179,0.6892080450630731
172180,0.08568680634545717
172181,0.18310052734118773
172182,0.5119768088370654
172183,0.29878080153190234
172184,0.0897078294516475
172185,0.2055625177258262
172186,0.08153679857967243
172187,0.030033292105785172
172188,0.24123745448479197
172189,0.1519894153087506
172190,0.15512992482405477
172191,0.29156148479133426
172192,0.03890869791082653
172193,0.3505394682453096
172194,0.03520696818046458
172195,0.6142604169102718
172196,0.31661605851153474
172197,0.06971931618810916
172198,0.2644742298287625
172199,0.017974150704617973
172200,0.07194552028424492
172201,0.20624058495885966
172202,0.07745346509628406
172203,0.09466406725255756
172204,0.0812698785141352
172205,0.5567817107704518
172206,0.05783283566516948
172207,0.16911764250535738
172208,0.17806985440665274
172209,0.3416977282679309
172210,0.03199755748002952
172211,0.41683399132192306
172212,0.041162392720456
172213,0.25606045478670747
172214,0.5748708849474616
172215,0.07838367937734173
172216,0.08649867821706202
172217,0.009189768998463695
172218,0.36149223853325524
172219,0.3245127561550291
172220,0.10763716325186783
172221,0.11036100675306178
172222,0.37407821660544244
172223,0.018630972985527253
172224,0.05431804239711277
172225,0.13743157462188876
172226,0.2533102282018243
172227,0.576773548526131
172228,0.020268712768711342
172229,0.2890905543333296
172230,0.026157932441338735
172231,0.24720086358270063
172232,0.13529011593998364
172233,0.14498788141978966
172234,0.12500793581388497
172235,0.04961091628029229
172236,0.4810441258290119
172237,0.06032498746226942
172238,0.03218385002798199
172239,0.11294175220752309
172240,0.4011367210564514
172241,0.1927202504343166
172242,0.17425504632762373
172243,0.12531841183963416
172244,0.10640546393639044
172245,0.1242320069317406
172246,0.6207429848119232
172247,0.05045974535535718
172248,0.5430272405893841
172249,0.2907031190893652
172250,0.04777450610448794
172251,0.5783187569017517
172252,0.4505794186368155
172253,0.056605530256225306
172254,0.11095977983022444
172255,0.2863442876583901
172256,0.08114548096033339
172257,0.8133461514780065
172258,0.17080634622831364
172259,0.02728863826035444
172260,0.32490638421013024
172261,0.40351454691193706
172262,0.6094131100138148
172263,0.10882586232430398
172264,0.11801741280116464
172265,0.28138211138483604
172266,0.06274561449640702
172267,0.16212333465251055
172268,0.3581095972493217
172269,0.11900301335599463
172270,0.10231241788863048
172271,0.7093327363021611
172272,0.06334786366763899
172273,0.09126369047308172
172274,0.08146017893289136
172275,0.10435552570256748
172276,0.6430887400268938
172277,0.04394823504202569
172278,0.4349420492588695
172279,0.07359009763534123
172280,0.11821819304533898
172281,0.5608614669886152
172282,0.10430403086929436
172283,0.015304577344140112
172284,0.13548648426356122
172285,0.3964964419686504
172286,0.07366804043437043
172287,0.07819328459683578
172288,0.15380599632030081
172289,0.24706059992835022
172290,0.018781084399282715
172291,0.3785827313404581
172292,0.1852305380258352
172293,0.0774705556894265
172294,0.10605194419148574
172295,0.09815728980897143
172296,0.05239506619428081
172297,0.6295412459419901
172298,0.10810830201729525
172299,0.5634164145809881
172300,0.061256829915920026
172301,0.7431173805009684
172302,0.02995968998748513
172303,0.04391547728691294
172304,0.09061979997527005
172305,0.15590159430352768
172306,0.03390381308776938
172307,0.025565916519101003
172308,0.10175335069799409
172309,0.4776128083643846
172310,0.014811120343925508
172311,0.531182618268483
172312,0.7528330203431116
172313,0.0512281167773392
172314,0.13394619901310498
172315,0.034357790126636145
172316,0.8336135407944661
172317,0.2516171750902104
172318,0.2458117456634224
172319,0.12518082960084895
172320,0.026170560052258502
172321,0.09510730103327523
172322,0.6491969711561657
172323,0.05435655852764236
172324,0.24853933585978824
172325,0.19652605259821854
172326,0.16758165745762693
172327,0.39353605574338185
172328,0.1543394386750431
172329,0.5662520555504251
172330,0.45859867423214173
172331,0.12076451034686309
172332,0.6390201366079707
172333,0.14210609447312303
172334,0.03950760703552789
172335,0.158736900004982
172336,0.2577623884395469
172337,0.338850874512576
172338,0.6083610510264519
172339,0.19357295875475994
172340,0.03305186208692769
172341,0.36513403669723665
172342,0.12181449204834198
172343,0.27776799944647573
172344,0.4224378231496677
172345,0.19596470379878164
172346,0.23392306924646863
172347,0.8052596947987988
172348,0.6427958354489398
172349,0.06895763124411679
172350,0.2851528640039042
172351,0.391300102809563
172352,0.04813014061489088
172353,0.4063755710074245
172354,0.1916417677431532
172355,0.06076633358753422
172356,0.35315034143364393
172357,0.40182268704889024
172358,0.13937055838135964
172359,0.5358584100060836
172360,0.18371984048217546
172361,0.14831656892983777
172362,0.06839210881498657
172363,0.41558551650201
172364,0.1655937802429469
172365,0.05534081716880055
172366,0.3647448873193942
172367,0.039874439628988186
172368,0.2769950159114936
172369,0.19146400924142967
172370,0.30277707425541567
172371,0.3000581357841187
172372,0.38585118508829325
172373,0.08335675232920137
172374,0.10606335248358752
172375,0.45766281296642236
172376,0.02542549059197608
172377,0.7570586148343358
172378,0.21670106133824496
172379,0.12619048749068368
172380,0.04380772282270744
172381,0.12635181425547826
172382,0.5428044839939284
172383,0.408461466267956
172384,0.15924112995845957
172385,0.15459473948122512
172386,0.10096907505221615
172387,0.03463115463066363
172388,0.051452217801613326
172389,0.47499940112745603
172390,0.15462302446958567
172391,0.05737198063948404
172392,0.1554739375656902
172393,0.22342454134393194
172394,0.028587889830661642
172395,0.10350382974440837
172396,0.33733327036414024
172397,0.4712116960928636
172398,0.09685626720643835
172399,0.05567424378751182
172400,0.10107360498839048
172401,0.04507517622251033
172402,0.4356930724866892
172403,0.35503399556978965
172404,0.14445963327649977
172405,0.6229284734193467
172406,0.1009400441866852
172407,0.24590753520816902
172408,0.33187807288861126
172409,0.025667122912124467
172410,0.15233182215676563
172411,0.04381304668562421
172412,0.026350850995134463
172413,0.07418065023191801
172414,0.2733058163037737
172415,0.14429059022412627
172416,0.11044158938477672
172417,0.17394444065123735
172418,0.11107181562136491
172419,0.4562987640189638
172420,0.22279792145203736
172421,0.08719784372700307
172422,0.046295472355890786
172423,0.03564685253827466
172424,0.04048786336142639
172425,0.031490234718530005
172426,0.055960774954910864
172427,0.042411628617751405
172428,0.10494728379416389
172429,0.11320506021821769
172430,0.18408422705021446
172431,0.13543684843054404
172432,0.10295434785440163
172433,0.17984688945174654
172434,0.6143843220366029
172435,0.3936965866095491
172436,0.559224664246125
172437,0.2394582713849839
172438,0.4676512791210374
172439,0.22024666125478762
172440,0.3115713101204997
172441,0.07645879833149187
172442,0.021281062672018704
172443,0.4019807996080283
172444,0.6836251539059331
172445,0.02959978368049367
172446,0.188225511643883
172447,0.13041529858490264
172448,0.027451956692768228
172449,0.30330578197748487
172450,0.20864894322394698
172451,0.15980528991419987
172452,0.16778160463082586
172453,0.08348122764606998
172454,0.1428730483728674
172455,0.050506508708891756
172456,0.08985062426660359
172457,0.21183212387891526
172458,0.12888620577432133
172459,0.6316735993646729
172460,0.08026074082037411
172461,0.034642458946709115
172462,0.32793281800883584
172463,0.22178855395392963
172464,0.2673604307698814
172465,0.03343255954894434
172466,0.09276068392259099
172467,0.0654883078669256
172468,0.1194295161181099
172469,0.5419617143291316
172470,0.20304793096306076
172471,0.12086434252776755
172472,0.5168418979985512
172473,0.3311044836553127
172474,0.0915776434216698
172475,0.14220877183169567
172476,0.23553746782360271
172477,0.20452184465793719
172478,0.3664219573732937
172479,0.4243392717874333
172480,0.24113530596453842
172481,0.06920954690886214
172482,0.36245332904845295
172483,0.15268250166287214
172484,0.04179630211718828
172485,0.10806310210095348
172486,0.07458187952626277
172487,0.0825914587394526
172488,0.2271767332035473
172489,0.058008446960870555
172490,0.01971309181513247
172491,0.04793121822747383
172492,0.7193493572655689
172493,0.16703409183741486
172494,0.07379946080064893
172495,0.09962451372411207
172496,0.23918315928024653
172497,0.0582971522907955
172498,0.1223861581816942
172499,0.14386106961808476
172500,0.08971821509635951
172501,0.42239238516854355
172502,0.145216450062023
172503,0.6241215164318377
172504,0.019548069319123996
172505,0.4238082515102647
172506,0.12481953521990949
172507,0.4167245458477938
172508,0.03965502260352832
172509,0.030144985375042684
172510,0.05639259541402792
172511,0.4899583665638188
172512,0.05760325360414428
172513,0.45353875532457527
172514,0.032314790130759385
172515,0.14555313535884004
172516,0.29494503093415264
172517,0.5560605834912827
172518,0.3925827531676977
172519,0.4071179931726103
172520,0.2252576360612248
172521,0.0245580562379621
172522,0.7445600606463549
172523,0.6623971724560489
172524,0.08695365962744724
172525,0.22022924380050954
172526,0.4759471798323418
172527,0.07193946422703167
172528,0.07130631537178146
172529,0.03700838728380288
172530,0.3598751938453134
172531,0.08892424022289154
172532,0.03917655277124324
172533,0.18919984739451212
172534,0.051235971735014665
172535,0.21719287664504278
172536,0.04023779794220369
172537,0.12712673444948322
172538,0.07739830020978762
172539,0.6630304331429837
172540,0.7497387895750987
172541,0.34592539225064617
172542,0.022979062807895433
172543,0.18936673659958858
172544,0.07101608437413462
172545,0.04362914613948263
172546,0.2778987196684479
172547,0.041387683076574706
172548,0.2484089154673449
172549,0.4796035696251576
172550,0.02578004318683338
172551,0.39444861528587666
172552,0.2633519580306468
172553,0.6109094335567601
172554,0.543528735317662
172555,0.04084404721338408
172556,0.2464719372687913
172557,0.04599017543744715
172558,0.5478594446449432
172559,0.443728818526107
172560,0.889365307165085
172561,0.12408270000511114
172562,0.5523365715461513
172563,0.22629314254309713
172564,0.010376533258218612
172565,0.03020925013757708
172566,0.05195323464964671
172567,0.10289029873156272
172568,0.07570104091003547
172569,0.4475244617594401
172570,0.3534620789478644
172571,0.39852982129889725
172572,0.13028224854773912
172573,0.172984904032556
172574,0.7897328881227149
172575,0.1631129399222084
172576,0.018521746731111344
172577,0.14776413290513327
172578,0.1187827885657264
172579,0.07676371529546477
172580,0.14575895828709923
172581,0.08779861567217163
172582,0.031525423139425544
172583,0.09506229198351569
172584,0.21260598499867925
172585,0.05056679751773918
172586,0.0707557766639632
172587,0.07485703664938041
172588,0.16323342997458823
172589,0.02136186891881643
172590,0.039157641746429286
172591,0.07035512084283045
172592,0.2162640068090818
172593,0.05318617373553327
172594,0.08782437346939227
172595,0.31691113071846333
172596,0.14187946883607652
172597,0.30308069452527764
172598,0.33944075653551
172599,0.6151901733043553
172600,0.285756984671636
172601,0.04562409925113161
172602,0.03237049440232702
172603,0.26199667166078
172604,0.07050461016119614
172605,0.2613448692223366
172606,0.20474751002291725
172607,0.09420550828517948
172608,0.4218367299256098
172609,0.22574442799302666
172610,0.10042321354083893
172611,0.10006619153535676
172612,0.013844045679772822
172613,0.052542858784414934
172614,0.20351835923708525
172615,0.13031482428435803
172616,0.11191563043718712
172617,0.22836798454807591
172618,0.587513907660256
172619,0.18250430661792397
172620,0.04131091008305226
172621,0.2635390728342763
172622,0.1831849536618882
172623,0.05237328468981068
172624,0.31983234920180886
172625,0.16796623849938724
172626,0.05734046027220131
172627,0.09581863944429148
172628,0.021961212920553183
172629,0.02247055310791056
172630,0.06383906562168354
172631,0.027674129470711684
172632,0.4932618088169912
172633,0.3571541712826476
172634,0.5731145914413505
172635,0.3165208428944279
172636,0.008821697752982393
172637,0.07403096089047088
172638,0.08115107276236927
172639,0.35201730491375505
172640,0.05635892849146514
172641,0.4364923214786872
172642,0.05371720672691425
172643,0.15556408782869113
172644,0.20323453544579195
172645,0.03335484869193379
172646,0.03916103713701093
172647,0.053119057082359054
172648,0.43851993032104764
172649,0.09864278857686921
172650,0.49956727636119247
172651,0.4562397559717958
172652,0.07489403722189214
172653,0.13859563542189773
172654,0.11449114860912701
172655,0.5413134327347938
172656,0.15783153301929348
172657,0.6838378434030419
172658,0.0844445413173847
172659,0.18834618851154836
172660,0.8978071316268526
172661,0.04786606774083749
172662,0.08686187624429571
172663,0.2904476531473097
172664,0.08405844054863308
172665,0.7956437499585269
172666,0.18139018212400557
172667,0.1446610267415134
172668,0.13098274912096008
172669,0.3100023995935327
172670,0.6168303219025135
172671,0.025829718093492337
172672,0.6606306474543796
172673,0.09837844686780996
172674,0.049949975558252487
172675,0.07792090543580565
172676,0.3616201926948812
172677,0.04044906552107938
172678,0.46104698595338317
172679,0.023462170723814894
172680,0.22355393279735927
172681,0.4861137570887646
172682,0.06521816878162981
172683,0.04096475016893776
172684,0.49308833661658047
172685,0.18452645350663216
172686,0.07972781811366754
172687,0.15565270710706666
172688,0.3045250471112163
172689,0.18012828923192953
172690,0.10474335421474824
172691,0.1488611121430007
172692,0.10549993666902542
172693,0.07952317907807709
172694,0.33387834854870496
172695,0.022276872772135702
172696,0.04269814700026543
172697,0.21151034713068848
172698,0.2877665647670744
172699,0.3895568764952998
172700,0.1891570362550907
172701,0.07312820685716746
172702,0.1734555423395674
172703,0.22686745907898193
172704,0.0642915465369744
172705,0.5607802600394851
172706,0.08358952524675614
172707,0.28538683735193726
172708,0.35218566028436366
172709,0.24689503488596257
172710,0.020276592028594092
172711,0.043223685186154895
172712,0.06933587315502912
172713,0.2813219366310152
172714,0.2249349044345314
172715,0.29161234158326826
172716,0.22486813769724745
172717,0.05503335200526808
172718,0.11531768223311792
172719,0.03808044070754042
172720,0.09330742901232664
172721,0.10126561297368408
172722,0.4220008339062867
172723,0.6277802152567711
172724,0.2549236737351886
172725,0.1128514645581096
172726,0.12807219760533972
172727,0.4226475618968146
172728,0.02361948248041614
172729,0.06678355874668884
172730,0.03016131421731143
172731,0.20659232571995445
172732,0.1936162801467545
172733,0.01821289981721615
172734,0.6420628987794257
172735,0.09357960109572616
172736,0.38895785966303154
172737,0.023770126682802702
172738,0.22238436264909003
172739,0.12496802032065589
172740,0.34298846108777004
172741,0.2541788178057186
172742,0.21678442708838888
172743,0.12134557979453772
172744,0.36482119959797255
172745,0.03225887113540483
172746,0.5088985626099374
172747,0.07956094909797731
172748,0.06164868923422836
172749,0.14693922468056883
172750,0.21191778940783842
172751,0.05311741118366675
172752,0.06126776510222355
172753,0.12833120810844142
172754,0.22835648619113658
172755,0.21247976366873245
172756,0.02360633399545751
172757,0.20290636118691102
172758,0.25250490846532553
172759,0.21117398218442435
172760,0.15924441062195321
172761,0.19329124339480627
172762,0.11047589866014208
172763,0.08013184332071441
172764,0.04596959718707761
172765,0.09699577685483973
172766,0.2964450544723397
172767,0.04190308162837517
172768,0.054557137524596705
172769,0.022889389000992178
172770,0.06346389017232931
172771,0.38893322703207084
172772,0.27001351624434294
172773,0.17966188514801787
172774,0.1153276111695331
172775,0.2886721880919182
172776,0.025632458777452124
172777,0.04436287827588398
172778,0.10368541067082951
172779,0.4448976548026408
172780,0.1998936760331558
172781,0.20429153196347588
172782,0.056796211358452
172783,0.13303846167291847
172784,0.03496928455543791
172785,0.06663860802795363
172786,0.4158415556435544
172787,0.04454225254173414
172788,0.09090129283795406
172789,0.09868560241096183
172790,0.020057822353570547
172791,0.08210170791625458
172792,0.05125704015320535
172793,0.04304600983322866
172794,0.092296869483131
172795,0.4627234309601557
172796,0.048190186845100215
172797,0.45502935250596266
172798,0.3352685658325584
172799,0.7826006452947183
172800,0.015538066938871678
172801,0.03405756598753036
172802,0.20757298812517128
172803,0.13294884481257396
172804,0.6808424064689572
172805,0.20477045465854007
172806,0.08812902394850929
172807,0.516733029909633
172808,0.7657040654200779
172809,0.14546946249215645
172810,0.26435350352453174
172811,0.015506606205934017
172812,0.516355478775215
172813,0.6005830909268819
172814,0.14053961688609184
172815,0.5749425465563359
172816,0.09799902209250756
172817,0.07049879397766556
172818,0.10093758358927583
172819,0.6827046582448743
172820,0.12429271568656522
172821,0.4697685823672435
172822,0.4235551471127987
172823,0.1521546177043624
172824,0.12552739692570852
172825,0.1573358327143437
172826,0.09554275633772996
172827,0.2629671563333588
172828,0.10016821221412335
172829,0.12758213472499996
172830,0.18880583672358356
172831,0.043050028565820575
172832,0.06601718937045248
172833,0.07313529249231593
172834,0.22327866717008654
172835,0.0889296076120157
172836,0.04529013496397118
172837,0.40546058930868945
172838,0.040768811442954446
172839,0.306028156213209
172840,0.4187325759104421
172841,0.18063849539030633
172842,0.5594968491530251
172843,0.4542747367467303
172844,0.2146313905193104
172845,0.18312518144307555
172846,0.1743715116525252
172847,0.37551719546252854
172848,0.1750874462036101
172849,0.08219251323091388
172850,0.7094451449886156
172851,0.21483542639413575
172852,0.2561159563510927
172853,0.40622015450747
172854,0.1048431459287476
172855,0.06965336824588432
172856,0.36195494345398294
172857,0.08946889111894941
172858,0.25547275240580697
172859,0.11094569444353349
172860,0.7373127925805717
172861,0.04661341193643316
172862,0.20643951817351078
172863,0.32901356212486055
172864,0.3794842134675615
172865,0.15609441321893588
172866,0.12428542288908624
172867,0.03745162738413893
172868,0.08394688044725322
172869,0.04867530947247697
172870,0.11264606875762641
172871,0.10601914149068524
172872,0.5295661936693784
172873,0.09824412939183261
172874,0.020300638314453976
172875,0.19458890586196165
172876,0.49398805947232954
172877,0.26646914964600954
172878,0.03463099416717442
172879,0.31294100026422794
172880,0.809877419586653
172881,0.16947611212312844
172882,0.13928311834192564
172883,0.07999397187472612
172884,0.27168520198519713
172885,0.04760270352466662
172886,0.026287828227633366
172887,0.2932737301013331
172888,0.37944040812811525
172889,0.3706170000746848
172890,0.11174161773576159
172891,0.04940094657904107
172892,0.09609393678202661
172893,0.04242458842409689
172894,0.16343425336008346
172895,0.0574950958063936
172896,0.029953608282643047
172897,0.20294050669657215
172898,0.5554596580393746
172899,0.3151319465056539
172900,0.5533015817693046
172901,0.24791804866516312
172902,0.0859332465497819
172903,0.11579794663212772
172904,0.4835470686667044
172905,0.06520897069173914
172906,0.08552337536356208
172907,0.30297662414558446
172908,0.0706264997766549
172909,0.4378769748271355
172910,0.09549944373233497
172911,0.01839295080586284
172912,0.28426991900848714
172913,0.017798655151439136
172914,0.5062114809492949
172915,0.8028131568318181
172916,0.09017666897775711
172917,0.622947169926919
172918,0.1944628250718007
172919,0.10383858763402032
172920,0.4914460667904348
172921,0.046302537848973015
172922,0.5960067959226191
172923,0.3207038550539981
172924,0.16453993443191542
172925,0.05373951030767423
172926,0.1449190202125427
172927,0.5310581003475798
172928,0.5086333284978967
172929,0.10113793866072994
172930,0.642189205032769
172931,0.35415415034097625
172932,0.5101889378116536
172933,0.03459981627826546
172934,0.03330038550029531
172935,0.1699107856982588
172936,0.044493004249275
172937,0.49202120142232336
172938,0.3018391163480627
172939,0.16646573481299765
172940,0.4464389802006264
172941,0.182514769082323
172942,0.3852132996128261
172943,0.04915659715471732
172944,0.08828002848201086
172945,0.4410875848608139
172946,0.4877006219613
172947,0.08061059232701852
172948,0.10551542266298702
172949,0.24506621154674618
172950,0.15606009898055528
172951,0.12119361119462636
172952,0.09463893891032467
172953,0.19079415131037547
172954,0.09631116291628468
172955,0.26223100000577965
172956,0.09288994040323065
172957,0.5382850336150715
172958,0.6841986236457368
172959,0.35080486613408246
172960,0.03783533159528771
172961,0.10113856975668113
172962,0.0196254339907344
172963,0.22088722163450877
172964,0.1999396516377939
172965,0.08345517875078835
172966,0.11072942449812741
172967,0.17263517811907544
172968,0.050174575611381056
172969,0.07957027616048387
172970,0.14085810713642247
172971,0.055705946745523316
172972,0.3470621963743847
172973,0.05813019987606732
172974,0.5995119519006278
172975,0.08303096935308035
172976,0.06636701755418307
172977,0.16372990221283662
172978,0.1191550315465066
172979,0.16168179818067505
172980,0.17466504446818193
172981,0.21565582660629734
172982,0.11469936630914167
172983,0.16584265932558245
172984,0.35439710077623315
172985,0.2779967666226064
172986,0.31434738474137613
172987,0.44281654866126713
172988,0.07780925176727858
172989,0.7860337599760036
172990,0.041065612137686044
172991,0.0714993567713056
172992,0.07082893502889398
172993,0.4997351999378282
172994,0.08454519210286128
172995,0.5995505541745194
172996,0.12765111856853187
172997,0.024647045889886664
172998,0.07726757131975875
172999,0.45571736135286917
173000,0.09130005081628886
173001,0.025806018263359955
173002,0.07118596722472167
173003,0.2699782626863877
173004,0.4673086923135339
173005,0.33283727115528067
173006,0.27926790881589125
173007,0.027067781235030314
173008,0.07654676784452416
173009,0.6573829000129383
173010,0.22301194887454384
173011,0.14418311068317496
173012,0.4968038405281761
173013,0.5596053731977113
173014,0.20909933371174164
173015,0.2713925889437765
173016,0.13877977261218086
173017,0.3859796668702297
173018,0.08954797444580251
173019,0.3409736200248963
173020,0.5767309571718174
173021,0.45944150021931024
173022,0.6538407505776116
173023,0.16746441415296998
173024,0.05256269535265407
173025,0.7073202778017059
173026,0.053538853583794746
173027,0.4979012225900712
173028,0.13906019959953841
173029,0.6513509981311068
173030,0.29757595072530474
173031,0.13975847965851412
173032,0.27314893194823975
173033,0.29843721914641286
173034,0.051052703490511143
173035,0.028197263899797993
173036,0.08446339936910444
173037,0.11579091648367787
173038,0.337457281270499
173039,0.11834465922893166
173040,0.056322430298117336
173041,0.18739927129498632
173042,0.10889264531106599
173043,0.11490754512861437
173044,0.07127089562239555
173045,0.16932793781301814
173046,0.3122519208973584
173047,0.048804061294558415
173048,0.13678983842043121
173049,0.46088654753811803
173050,0.0735776166957491
173051,0.045669063377003716
173052,0.5149021361062752
173053,0.05189122363044139
173054,0.029287488701018355
173055,0.07317475391586362
173056,0.02537488758371214
173057,0.1252573544108038
173058,0.1674090779559121
173059,0.2296548774444678
173060,0.11165431301070418
173061,0.03623700630102345
173062,0.08479598492924949
173063,0.1647674112157786
173064,0.06476219395414146
173065,0.22516859175346612
173066,0.14910252469060267
173067,0.642477882668244
173068,0.12870883462225205
173069,0.2813225431106531
173070,0.07005726017942389
173071,0.35957359118791526
173072,0.3439800478589102
173073,0.051437754273373215
173074,0.6191102096073537
173075,0.1295861380051158
173076,0.5891469923238146
173077,0.04203360637135654
173078,0.045063863383946516
173079,0.40752261164673803
173080,0.18147039565766976
173081,0.21775528469342126
173082,0.09788213336448286
173083,0.16290933771999366
173084,0.15486319947743882
173085,0.06775229210145238
173086,0.2814758946265803
173087,0.06699728104628483
173088,0.4397627099952739
173089,0.1201672134328098
173090,0.4275188805226405
173091,0.05158722586522892
173092,0.069354413014047
173093,0.16209416623819428
173094,0.04758007418336218
173095,0.22173989941534336
173096,0.5647245998763396
173097,0.06131753431536294
173098,0.13778820238521422
173099,0.10849055997228606
173100,0.3863032300237322
173101,0.03384454797799257
173102,0.27138616336424115
173103,0.09137077441943324
173104,0.37039681628218923
173105,0.2657375332875943
173106,0.04059787949474568
173107,0.054150482515714735
173108,0.4297404767109518
173109,0.2042493672529601
173110,0.1701803738844393
173111,0.8540877462926165
173112,0.0922473129732187
173113,0.02353988682395935
173114,0.11816309782802199
173115,0.06442743358460769
173116,0.11949028854433871
173117,0.2510627727938885
173118,0.22963215825573233
173119,0.5390293172681113
173120,0.1784163589534008
173121,0.05375111031071023
173122,0.09713004431776183
173123,0.11608694490581176
173124,0.4773066898501164
173125,0.3027996822481358
173126,0.12251980793257539
173127,0.22335202895486658
173128,0.032449872414577294
173129,0.6076770156135874
173130,0.052670448881064764
173131,0.440603794952116
173132,0.13163196032614263
173133,0.07782112919889696
173134,0.042473643170995286
173135,0.5736737536085017
173136,0.7276047157317227
173137,0.03425370760506283
173138,0.03400205725012925
173139,0.10592672819492682
173140,0.5302323240863653
173141,0.9010608492362552
173142,0.019326195203267185
173143,0.13754267770464815
173144,0.13978269519863065
173145,0.06495079722622457
173146,0.037583055009721006
173147,0.406608309517053
173148,0.42635027286618304
173149,0.08587846979195948
173150,0.5644606696609636
173151,0.2588244363983159
173152,0.2351207290272263
173153,0.03019479427253968
173154,0.06310422873920428
173155,0.19827320769057166
173156,0.4087086122627949
173157,0.2628812465493997
173158,0.19354173491270363
173159,0.14941348218794442
173160,0.2294037150446441
173161,0.24029179989831945
173162,0.04624917653774939
173163,0.11010536212441964
173164,0.02894801525716878
173165,0.28968817909594446
173166,0.33679808021672936
173167,0.02615637889399012
173168,0.11445402836705351
173169,0.2892988601838902
173170,0.032545229758668
173171,0.3874769050872516
173172,0.01846826843447816
173173,0.17707811605078624
173174,0.059400921405463734
173175,0.04639962750770069
173176,0.11619591664119873
173177,0.027321497439741507
173178,0.26302823988102425
173179,0.3717303750655181
173180,0.9150528254981783
173181,0.13028681029767
173182,0.17207276396024676
173183,0.5533648930768376
173184,0.12091667517808914
173185,0.24941022728172274
173186,0.3713603476639771
173187,0.2848742645735319
173188,0.07642694871148274
173189,0.037524372590734434
173190,0.07004817569364007
173191,0.4407656902991123
173192,0.13993493063930473
173193,0.5378299510568085
173194,0.33676451115523126
173195,0.3344307163293053
173196,0.06452099832973396
173197,0.15721503786843075
173198,0.015593630105951094
173199,0.1435512494466388
173200,0.12972927382484611
173201,0.12509414153935516
173202,0.27190968033418883
173203,0.30063759882544794
173204,0.5485115561671079
173205,0.042070984880109394
173206,0.48053346034215905
173207,0.35623233226936024
173208,0.15593043768321643
173209,0.023337551684124217
173210,0.0329735395346348
173211,0.23372386345590096
173212,0.023778454176791947
173213,0.18808822636888714
173214,0.10822470920968201
173215,0.04319708482407446
173216,0.40687424926154286
173217,0.1282211509239875
173218,0.08380558181910247
173219,0.08881470740444689
173220,0.43200249516007294
173221,0.22394589785584193
173222,0.08053118577128729
173223,0.0885333909766661
173224,0.022355245828704656
173225,0.19313833410186748
173226,0.03215601796958053
173227,0.22529793034278783
173228,0.27339069576173214
173229,0.09356522455778282
173230,0.024055888978690727
173231,0.2444792216329468
173232,0.1919463252306284
173233,0.3453058483068028
173234,0.04555105552799031
173235,0.31450998257858076
173236,0.3329004904222992
173237,0.28088197978966417
173238,0.24359105070638526
173239,0.08604254586497505
173240,0.16673461914073515
173241,0.07086901387572833
173242,0.4084954164341408
173243,0.07525364354274137
173244,0.1354388297013004
173245,0.18255584647623882
173246,0.18739980890985403
173247,0.16612920870723036
173248,0.26895887966151744
173249,0.0988292779686148
173250,0.12001814295416047
173251,0.23708249451935276
173252,0.04612222716103596
173253,0.24680390709764724
173254,0.1314200963529848
173255,0.04010999740561758
173256,0.10670850349889507
173257,0.4782280906829956
173258,0.634685100940363
173259,0.03168331639367872
